	ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4	Date
2519	404602	280	N	4	81	86440.0	6.3	28.307	37.456423	-122.28768	0.629	ML	4	0.87 mi S of Edgewood Rd	Z81295	U4-N-35-280-00630	981295	433447	2013_12_13
2520	404603	280	N	4	85	17610.0	10	11.382	37.334431	-122.042609	0.705	ML	5	0.61 mi N of N DeAnza Blvd	Z81258	J5-N-37-280-01000	981258	433256	2013_12_13
3849	404604	280	N	4	81		9.41	31.956	37.498666	-122.316026	1.355	ML	5	1.4 Mile S of SR-92	Z81306	J5-N-35-280-00941	981306	433273	2014_02_21
2521	404604	280	N	4	81		9.41	31.956	37.498666	-122.316026	1.355	ML	5	1.4 Mile S of SR-92	Z81306	J5-N-35-280-00941	981306	433273	2013_12_13
5100	404604	280	N	4	81		9.41	31.956	37.498666	-122.316026	1.355	ML	5	1.4 Mile S of SR-92	Z81306	J5-N-35-280-00941	981306	433273	2014_03_07
2522	404605	280	N	4	85	43294.0	18	19.382	37.38839	-122.156848	1.8	ML	3	0.32 mi S of Page Mill Rd.	Z81278	U3-N-37-280-01800	981278	433323	2013_12_13
2523	404607	280	N	4	85		20.3	21.682	37.406675	-122.189006	1.568	ML	4	0.3 mi S of Alpine Rd	Z81280	U4-N-37-280-02030	981280	433355	2013_12_13
3850	404607	280	N	4	85		20.3	21.682	37.406675	-122.189006	1.568	ML	4	0.3 mi S of Alpine Rd	Z81280	U4-N-37-280-02030	981280	433355	2014_02_21
5101	404607	280	N	4	85		20.3	21.682	37.406675	-122.189006	1.568	ML	4	0.3 mi S of Alpine Rd	Z81280	U4-N-37-280-02030	981280	433355	2014_03_07
3851	404608	280	N	4	81		6.75	29.296	37.469742	-122.293185	1.124	ML	4	4.05 Mile S of SR-92	Z81305	U4-N-35-280-00675	981305	433423	2014_02_21
5102	404608	280	N	4	81		6.75	29.296	37.469742	-122.293185	1.124	ML	4	4.05 Mile S of SR-92	Z81305	U4-N-35-280-00675	981305	433423	2014_03_07
2524	404608	280	N	4	81		6.75	29.296	37.469742	-122.293185	1.124	ML	4	4.05 Mile S of SR-92	Z81305	U4-N-35-280-00675	981305	433423	2013_12_13
2525	404610	280	N	4	85	68000.0	3.16	3.16	37.319497	-121.901821	0.5	ML	4	0.82 mi S of Meridian Ave	Z77729	J4-N-37-280-00316	977729	433181	2013_12_13
2526	404611	280	N	4	85	43280.0	12	13.382	37.334102	-122.077996	0.945	ML	4	0.78 mi S of St Joseph Ave	Z81271	U4-N-37-280-01200	981271	433233	2013_12_13
2527	404612	280	N	4	85	43294.0	15.3	16.682	37.363965	-122.123028	1.165	ML	4	0.33 mi N of El Monte Rd	Z81275	U4-N-37-280-01530	981275	433239	2013_12_13
2528	404613	280	N	4	81		11.07	33.616	37.509426	-122.342248	0.675	ML	4	0.38 mi N of SR-92	Z65579	J4-N-35-280-01107	965579	432858	2013_12_13
3852	404613	280	N	4	81		11.07	33.616	37.509426	-122.342248	0.675	ML	4	0.38 mi N of SR-92	Z65579	J4-N-35-280-01107	965579	432858	2014_02_21
5103	404613	280	N	4	81		11.07	33.616	37.509426	-122.342248	0.675	ML	4	0.38 mi N of SR-92	Z65579	J4-N-35-280-01107	965579	432858	2014_03_07
2529	404614	280	N	4	85	43294.0	14.37	15.752	37.35484	-122.111551	1.2	ML	4	0.22 Mile N of Magdalena Ave	Z80743	U4-N-37-280-01437	980743	432968	2013_12_13
2530	404616	280	N	4	85	68000.0	5.82	7.202	37.316685	-121.972675	0.665	ML	4	0.44 mi N of I-880/CA-17	Z77297	U4-N-37-280-00582	977297	432994	2013_12_13
2531	404617	280	N	4	75	67000.0	.82	50.781	37.711252	-122.454834	1.131	ML	4	Sickles Ave UC	DTB86	L4-N-34-280-00082	280305	422122	2013_12_13
2532	404618	280	N	4	75	67000.0	1.52	51.481	37.719431	-122.448259	0.615	ML	4	Ocean Ave on-n-diag	DTB20	L4-N-34-280-00152	280307	422128	2013_12_13
2533	404620	280	S	4	81	17918.0	26.69	49.23	37.698264	-122.471614	0.595	ML	6	0.97 mi N of San Pedro Rd	Z65584	U6-S-35-280-02669	965584	432894	2013_12_13
3853	404621	280	S	4	81		8.01	30.556	37.4863	-122.298483	1.33	ML	4	1.4 Mile N of Edgewood Rd	Z80747	U4-S-35-280-00801	980747	433031	2014_02_21
5104	404621	280	S	4	81		8.01	30.556	37.4863	-122.298483	1.33	ML	4	1.4 Mile N of Edgewood Rd	Z80747	U4-S-35-280-00801	980747	433031	2014_03_07
2534	404621	280	S	4	81		8.01	30.556	37.4863	-122.298483	1.33	ML	4	1.4 Mile N of Edgewood Rd	Z80747	U4-S-35-280-00801	980747	433031	2013_12_13
2535	404622	280	S	4	85	68000.0	6.86	8.242	37.318601	-121.991261	0.58	ML	4	0.87 mi N of Saratoga	Z77300	U4-S-37-280-00686	977300	433037	2013_12_13
2536	404623	280	S	4	85	17610.0	9.08	10.462	37.334259	-122.025949	0.845	ML	4	0.33 mi S of N. DeAnza Blvd	Z77301	U4-S-37-280-00908	977201	433060	2013_12_13
5105	404624	280	S	4	81		.97	22.977	37.414772	-122.209881	1.492	ML	4	0.60 mi S of Sand Hill Rd	Z81281	U4-S-35-280-00097	980281	433382	2014_03_07
2537	404624	280	S	4	81		.97	22.977	37.414772	-122.209881	1.492	ML	4	0.60 mi S of Sand Hill Rd	Z81281	U4-S-35-280-00097	980281	433382	2013_12_13
3854	404624	280	S	4	81		.97	22.977	37.414772	-122.209881	1.492	ML	4	0.60 mi S of Sand Hill Rd	Z81281	U4-S-35-280-00097	980281	433382	2014_02_21
3855	404625	280	S	4	81		2.2	24.207	37.423842	-122.228473	1.315	ML	4	1.10 mi S of SR-84	Z81282	U4-S-35-280-00220	980282	433404	2014_02_21
5106	404625	280	S	4	81		2.2	24.207	37.423842	-122.228473	1.315	ML	4	1.10 mi S of SR-84	Z81282	U4-S-35-280-00220	980282	433404	2014_03_07
2538	404625	280	S	4	81		2.2	24.207	37.423842	-122.228473	1.315	ML	4	1.10 mi S of SR-84	Z81282	U4-S-35-280-00220	980282	433404	2013_12_13
2539	404626	280	S	4	81	86440.0	3.6	25.607	37.438083	-122.246722	1.4	ML	4	0.35 mi N of SR-84	Z81285	U4-S-35-280-00360	980285	433424	2013_12_13
2540	404627	280	S	4	81	86440.0	5	27.007	37.444347	-122.269455	1.215	ML	4	0.43 mi N of Farm Hill Blvd.	Z81291	U4-S-35-280-00500	980291	433435	2013_12_13
2541	404628	280	S	4	81	86440.0	6.3	28.307	37.456213	-122.287919	0.629	ML	4	0.87 mi S of Edgewood Rd	Z81295	U4-S-35-280-00630	980295	433452	2013_12_13
2542	404629	280	S	4	85	17610.0	10	11.382	37.334195	-122.042605	0.655	ML	5	0.61 mi N of N DeAnza Blvd	Z81260	U5-S-37-280-01000	981260	433264	2013_12_13
3856	404630	280	S	4	81		9.41	31.956	37.498586	-122.316515	1.385	ML	5	1.4 Mile S of SR-92	Z81307	U5-S-35-280-00941	981307	433280	2014_02_21
5107	404630	280	S	4	81		9.41	31.956	37.498586	-122.316515	1.385	ML	5	1.4 Mile S of SR-92	Z81307	U5-S-35-280-00941	981307	433280	2014_03_07
2543	404630	280	S	4	81		9.41	31.956	37.498586	-122.316515	1.385	ML	5	1.4 Mile S of SR-92	Z81307	U5-S-35-280-00941	981307	433280	2013_12_13
2544	404631	280	S	4	85	43294.0	18	19.382	37.388159	-122.156917	1.25	ML	3	0.32 mi S of Page Mill Rd.	Z81278	U3-S-37-280-01800	980278	433324	2013_12_13
2545	404632	280	S	4	85	55282.0	19.2	20.582	37.39415	-122.176739	1.15	ML	3	0.84 mi N of Page Mill Rd.	Z81279	U3-S-37-280-01920	980279	433345	2013_12_13
2546	404633	280	S	4	85		20.3	21.682	37.406383	-122.189118	0.968	ML	4	0.3 mi S of Alpine Rd	Z81280	U4-S-37-280-02030	980280	433361	2013_12_13
5108	404633	280	S	4	85		20.3	21.682	37.406383	-122.189118	0.968	ML	4	0.3 mi S of Alpine Rd	Z81280	U4-S-37-280-02030	980280	433361	2014_03_07
3857	404633	280	S	4	85		20.3	21.682	37.406383	-122.189118	0.968	ML	4	0.3 mi S of Alpine Rd	Z81280	U4-S-37-280-02030	980280	433361	2014_02_21
2547	404634	280	S	4	85	43294.0	15.3	16.682	37.36363	-122.123212	1.165	ML	4	0.33 mi N of El Monte Rd	Z81277	U4-S-37-280-01530	981277	433246	2013_12_13
5109	404635	280	S	4	81		6.75	29.296	37.469579	-122.29337	1.124	ML	4	4.05 Mile S of SR-92	Z81305	U4-S-35-280-00675	980305	433411	2014_03_07
3858	404635	280	S	4	81		6.75	29.296	37.469579	-122.29337	1.124	ML	4	4.05 Mile S of SR-92	Z81305	U4-S-35-280-00675	980305	433411	2014_02_21
2548	404635	280	S	4	81		6.75	29.296	37.469579	-122.29337	1.124	ML	4	4.05 Mile S of SR-92	Z81305	U4-S-35-280-00675	980305	433411	2013_12_13
2549	404637	280	S	4	85	68000.0	5.82	7.202	37.316477	-121.972768	0.54	ML	4	0.44 mi N of I-880/CA-17	Z77298	U4-S-37-280-00582	977298	433013	2013_12_13
2550	404638	280	S	4	85	43280.0	12	13.382	37.333814	-122.078031	0.945	ML	4	0.78 mi S of St Joseph Ave	Z81271	U4-S-37-280-01200	980271	433232	2013_12_13
2551	404639	280	S	4	85	68000.0	3.16	3.16	37.319222	-121.901713	0.475	ML	4	0.82 mi S of Meridian Ave	Z77293	U4-S-37-280-00316	977293	432969	2013_12_13
2552	404640	280	S	4	85	17610.0	10.39	11.772	37.333614	-122.049627	0.505	ML	4	SB & NB 85	DTA91	L4-S-37-280-01039	998271	419424	2013_12_13
2553	404641	280	S	4	81	73262.0	22.94	45.48	37.649301	-122.452147	0.65	ML	4	1.21 mi S of Hickey Blvd	Z65581	J4-S-35-280-02294	965581	432878	2013_12_13
3859	404642	280	S	4	81		11.07	33.616	37.509333	-122.342725	0.645	ML	4	0.38 mi N of SR-92	Z65580	J4-S-35-280-01107	965580	432871	2014_02_21
5110	404642	280	S	4	81		11.07	33.616	37.509333	-122.342725	0.645	ML	4	0.38 mi N of SR-92	Z65580	J4-S-35-280-01107	965580	432871	2014_03_07
2554	404642	280	S	4	81		11.07	33.616	37.509333	-122.342725	0.645	ML	4	0.38 mi N of SR-92	Z65580	J4-S-35-280-01107	965580	432871	2013_12_13
2555	404643	280	S	4	85	43294.0	14.37	15.752	37.354608	-122.111568	1.2	ML	3	0.22 Mile N of Magdalena Ave	Z80743	U3-S-37-280-01437	981743	432966	2013_12_13
2556	404646	280	S	4	85	43294.0	16.7	18.082	37.37286	-122.144605	1.35	ML	4	0.16 Mile N of La Barranca Way	Z80744	J4-S-37-280-01670	980744	433000	2013_12_13
2557	404647	280	S	4	75	67000.0	.82	50.793	37.711347	-122.455028	1.143	ML	4	Sickles Ave UC	DTB86	L4-S-34-280-00082	280306	422080	2013_12_13
2558	404648	280	S	4	75	67000.0	1.52	51.493	37.719675	-122.448467	0.415	ML	4	oppo Ocean Ave on-n-diag	DTB20	L4-S-34-280-00152	280308	422086	2013_12_13
2559	404649	380	E	4	81	65028.0	5	0.297	37.62958	-122.426163	0.607	ML	3	0.35 mi E of I-280	Z65587	J3-E-35-380-00500	965587	432944	2013_12_13
2560	404650	380	E	4	81	65028.0	5.62	0.917	37.633896	-122.416286	1.45	ML	4	0.18 mi E of El Camino Real	Z65589	U4-E-35-380-00562	965589	432664	2013_12_13
2561	404651	380	W	4	81	65028.0	5	0.297	37.630041	-122.426439	0.607	ML	4	0.35 mi E of I-280	Z65588	J4-W-35-380-00500	965588	432658	2013_12_13
2562	404652	380	W	4	81	65028.0	5.62	0.917	37.634109	-122.416424	1.45	ML	4	0.18 mi E of El Camino Real	Z65590	U4-W-35-380-00562	965590	432721	2013_12_13
2563	404653	580	E	4	1	53000.0	37	52.914	37.761978	-122.1492	0.595	ML	4	0.340 mi N of Twin Oaks Way	Z64232	U4-E-33-580-03700	964232	432629	2013_12_13
2564	404654	580	E	4	1		33	48.914	37.71097	-122.126679	1.08	ML	4	0.885 mi N of Fairmont Dr	Z64237	U4-E-33-580-03300	964237	432640	2013_12_13
5111	404654	580	E	4	1		33	48.914	37.71097	-122.126679	1.08	ML	4	0.885 mi N of Fairmont Dr	Z64237	U4-E-33-580-03300	964237	432640	2014_03_07
3860	404654	580	E	4	1		33	48.914	37.71097	-122.126679	1.08	ML	4	0.885 mi N of Fairmont Dr	Z64237	U4-E-33-580-03300	964237	432640	2014_02_21
5112	404655	580	E	4	1		31.7	47.614	37.699388	-122.108061	0.75	ML	4	0.689 mi W of 164th Ave	Z64238	U4-E-33-580-03170	964238	432651	2014_03_07
3861	404655	580	E	4	1		31.7	47.614	37.699388	-122.108061	0.75	ML	4	0.689 mi W of 164th Ave	Z64238	U4-E-33-580-03170	964238	432651	2014_02_21
2565	404655	580	E	4	1		31.7	47.614	37.699388	-122.108061	0.75	ML	4	0.689 mi W of 164th Ave	Z64238	U4-E-33-580-03170	964238	432651	2013_12_13
2566	404656	580	E	4	1	53000.0	38.2	54.114	37.775346	-122.16235	0.9	ML	4	0.446 mi N of Keller Ave	Z64231	U4-E-33-580-03820	964231	432615	2013_12_13
3862	404661	580	E	4	1		16.68	32.712	37.701126	-121.848956	0.085	ML	4	4A5314 loc 23	DS128	N4-E-33-580-01668	991249	428246	2014_02_21
2567	404661	580	E	4	1		16.68	32.712	37.701126	-121.848956	0.085	ML	4	4A5314 loc 23	DS128	N4-E-33-580-01668	991249	428246	2013_12_13
5113	404661	580	E	4	1		16.68	32.712	37.701126	-121.848956	0.085	ML	4	4A5314 loc 23	DS128	N4-E-33-580-01668	991249	428246	2014_03_07
2568	404662	580	W	4	1	53000.0	38.2	54.266	37.775494	-122.16213	0.9	ML	4	0.446 mi N of Keller Ave	Z64231	U4-W-33-580-03820	965231	432619	2013_12_13
2569	404663	580	W	4	1	53000.0	37	53.066	37.762005	-122.148993	0.595	ML	4	0.340 mi N of Twin Oaks Way	Z64232	U4-W-33-580-03700	965232	432630	2013_12_13
2570	404664	580	W	4	1	68084.0	33	49.066	37.711122	-122.126462	1.08	ML	4	0.885 mi N of Fairmont Dr	Z64237	U4-W-33-580-03300	965237	432641	2013_12_13
2571	404665	580	W	4	1		31.7	47.766	37.699542	-122.107812	0.75	ML	4	0.689 mi W of 164th Ave	Z64238	U4-W-33-580-03170	965238	432652	2013_12_13
3863	404665	580	W	4	1		31.7	47.766	37.699542	-122.107812	0.75	ML	4	0.689 mi W of 164th Ave	Z64238	U4-W-33-580-03170	965238	432652	2014_02_21
5114	404665	580	W	4	1		31.7	47.766	37.699542	-122.107812	0.75	ML	4	0.689 mi W of 164th Ave	Z64238	U4-W-33-580-03170	965238	432652	2014_03_07
5115	404668	580	W	4	1		2.7	18.855	37.737998	-121.607557	4.39	ML	4	0.63 mi W of Claremont	Z65574	J4-W-33-024-00270	965574	432808	2014_03_07
3864	404668	580	W	4	1		2.7	18.855	37.737998	-121.607557	4.39	ML	4	0.63 mi W of Claremont	Z65574	J4-W-33-024-00270	965574	432808	2014_02_21
2572	404668	580	W	4	1		2.7	18.855	37.737998	-121.607557	4.39	ML	4	0.63 mi W of Claremont	Z65574	J4-W-33-024-00270	965574	432808	2013_12_13
2573	404669	580	W	4	1	53000.0	45.96	62.045	37.827498	-122.282096	0.853	ML	5	0.79 mi W of I-980	Z65573	J5-W-33-580-04596	965573	432801	2013_12_13
3865	404671	680	N	4	13		22.23	53.93	38.005902	-122.082852		FR	1	Pacheco Rd Off	DT294	z1-N-28-680-02223	755061	430481	2014_02_21
2574	404671	680	N	4	13		22.23	53.93	38.005902	-122.082852		FR	1	Pacheco Rd Off	DT294	z1-N-28-680-02223	755061	430481	2013_12_13
5116	404671	680	N	4	13		22.23	53.93	38.005902	-122.082852		FR	1	Pacheco Rd Off	DT294	z1-N-28-680-02223	755061	430481	2014_03_07
2575	404672	680	N	4	1	26000.0	2.78	12.715	37.499743	-121.927706	0.785	ML	3	1.23 mi S of Auto mall Pkwy	Z65585	U3-N-33-680-00278	965585	432899	2013_12_13
3866	404673	680	N	4	1		11	21.06	37.588217	-121.870963	0.939	ML	3	1.17 mi N of Andrade Rd	Z65586	U3-N-33-680-01100	965586	432909	2014_02_21
5117	404673	680	N	4	1		11	21.06	37.588217	-121.870963	0.939	ML	3	1.17 mi N of Andrade Rd	Z65586	U3-N-33-680-01100	965586	432909	2014_03_07
2576	404673	680	N	4	1		11	21.06	37.588217	-121.870963	0.939	ML	3	1.17 mi N of Andrade Rd	Z65586	U3-N-33-680-01100	965586	432909	2013_12_13
2577	404674	680	N	4	85	68000.0	6.86	6.86	37.42416	-121.883114	1.265	ML	4	N of Montague Expy/Landess Ave	Z77319	U4-N-37-680-00686	977319	433152	2013_12_13
2578	404675	680	N	4	85	47766.0	8.11	8.11	37.441354	-121.889928	0.935	ML	3	0.45 mi N of Calaveras Blvd.	Z77321	U3-N-37-680-00811	977321	433164	2013_12_13
2579	404676	680	N	4	85	68000.0	.77	0.77	37.347039	-121.841553	0.71	ML	4	0.75 Mile N of US-101	Z77309	U4-N-37-680-00077	977309	433090	2013_12_13
2580	404677	680	N	4	85	68000.0	2.04	2.04	37.363671	-121.843202	1.09	ML	4	0.33 mi S of McKee Rd	Z77312	U4-N-37-680-00204	977312	433102	2013_12_13
3867	404678	680	N	4	85		2.95	2.95	37.374538	-121.852557	1.125	ML	4	0.6 M N of McKee Rd	Z77314	U4-N-37-680-00295	977314	433118	2014_02_21
2581	404678	680	N	4	85		2.95	2.95	37.374538	-121.852557	1.125	ML	4	0.6 M N of McKee Rd	Z77314	U4-N-37-680-00295	977314	433118	2013_12_13
5118	404678	680	N	4	85		2.95	2.95	37.374538	-121.852557	1.125	ML	4	0.6 M N of McKee Rd	Z77314	U4-N-37-680-00295	977314	433118	2014_03_07
2582	404679	680	N	4	85	68000.0	4.29	4.29	37.389442	-121.868113	1.315	ML	4	0.4 M N of Beryessa Rd	Z77317	U4-N-37-680-00429	977317	433131	2013_12_13
2583	404680	680	N	4	85	68000.0	5.58	5.58	37.406096	-121.877654	1.285	ML	4	0.05 mi N of Cropley Ave.	Z77318	U4-N-37-680-00558	977318	433141	2013_12_13
2584	404681	680	N	4	85	47766.0	9.34	9.34	37.457385	-121.89782	0.44	ML	3	0.8 Mile N of Jacklin Rd.	Z77322	U3-N-37-680-00934	977322	433174	2013_12_13
2585	404682	680	N	4	85	68000.0	.62	0.62	37.345514	-121.843465	0.695	ML	3	0.41 Mile N of Scott Creek Rd	Z81309	U3-N-37-680-00062	981309	433296	2013_12_13
2586	404683	680	N	4	13	83346.0	13.32	44.821	37.888648	-122.057271	0.175	ML	5	Newell ave	DTB88	L5-N-28-680-01332	681267	423434	2013_12_13
2587	404684	680	N	4	13	83346.0	16.8	48.301	37.932207	-122.060031	0.205	ML	6	Buskirk Ave rm-n-diag	DT855	L6-N-28-680-01680	998831	423546	2013_12_13
5119	404685	680	N	4	1		12.1	21.638	37.59615	-121.872794	0.639	ML	3	0.319 mi S of Sunol Blvd	Z65570	U3-N-33-680-01210	965570	432779	2014_03_07
2588	404685	680	N	4	1		12.1	21.638	37.59615	-121.872794	0.639	ML	3	0.319 mi S of Sunol Blvd	Z65570	U3-N-33-680-01210	965570	432779	2013_12_13
3868	404685	680	N	4	1		12.1	21.638	37.59615	-121.872794	0.639	ML	3	0.319 mi S of Sunol Blvd	Z65570	U3-N-33-680-01210	965570	432779	2014_02_21
2589	404686	680	N	4	1	57792.0	15.5	25.038	37.642641	-121.886666	1.2	ML	3	1.22 mi S of Bernal Ave	Z65572	U3-N-33-680-01550	965572	432790	2013_12_13
2590	404687	680	N	4	13		22.23	53.93	38.005902	-122.082852	0.265	ML	4	Pacheco Blvd Off ramp	DT294	L4-N-28-680-02223	997043	419970	2013_12_13
5120	404687	680	N	4	13		22.23	53.93	38.005902	-122.082852	0.265	ML	4	Pacheco Blvd Off ramp	DT294	L4-N-28-680-02223	997043	419970	2014_03_07
3869	404687	680	N	4	13		22.23	53.93	38.005902	-122.082852	0.265	ML	4	Pacheco Blvd Off ramp	DT294	L4-N-28-680-02223	997043	419970	2014_02_21
5121	404688	680	N	4	13		22.43	54.13	38.008122	-122.085298	0.235	ML	4	Pacheco Blvd on ramp	DT905	L4-N-28-680-02243	683630	419976	2014_03_07
3870	404688	680	N	4	13		22.43	54.13	38.008122	-122.085298	0.235	ML	4	Pacheco Blvd on ramp	DT905	L4-N-28-680-02243	683630	419976	2014_02_21
2591	404688	680	N	4	13		22.43	54.13	38.008122	-122.085298	0.235	ML	4	Pacheco Blvd on ramp	DT905	L4-N-28-680-02243	683630	419976	2013_12_13
5122	404689	680	N	4	13		22.7	54.4	38.011158	-122.088538	0.285	ML	4	Arthur Rd  on-n-diag	DT284	L4-N-28-680-02270	998847	419982	2014_03_07
3871	404689	680	N	4	13		22.7	54.4	38.011158	-122.088538	0.285	ML	4	Arthur Rd  on-n-diag	DT284	L4-N-28-680-02270	998847	419982	2014_02_21
2592	404689	680	N	4	13		22.7	54.4	38.011158	-122.088538	0.285	ML	4	Arthur Rd  on-n-diag	DT284	L4-N-28-680-02270	998847	419982	2013_12_13
5123	404690	680	N	4	13		23	54.7	38.014538	-122.091851	0.47	ML	4	1900' N of Arthur Rd UC	DT348	L4-N-28-680-02300	683670	419988	2014_03_07
3872	404690	680	N	4	13		23	54.7	38.014538	-122.091851	0.47	ML	4	1900' N of Arthur Rd UC	DT348	L4-N-28-680-02300	683670	419988	2014_02_21
2593	404690	680	N	4	13		23	54.7	38.014538	-122.091851	0.47	ML	4	1900' N of Arthur Rd UC	DT348	L4-N-28-680-02300	683670	419988	2013_12_13
2594	404692	680	N	4	95	5290.0	1.85	59.973	38.074595	-122.1225	0.785	ML	2	3100' S of Lake Herman Rd	DT446	L2-N-23-680-00185	680331	419182	2013_12_13
5124	404694	680	N	4	13		14.1	45.601	37.895006	-122.069169	0.285	ML	4	Olympic Blvd rm-n-diag	DT543	L3-N-28-680-01410	998840	418565	2014_03_07
2595	404694	680	N	4	13		14.1	45.601	37.895006	-122.069169	0.285	ML	4	Olympic Blvd rm-n-diag	DT543	L4-N-28-680-01410	998840	418565	2013_12_13
3873	404694	680	N	4	13		14.1	45.601	37.895006	-122.069169	0.285	ML	4	Olympic Blvd rm-n-diag	DT543	L4-N-28-680-01410	998840	418565	2014_02_21
2596	404695	680	N	4	13	83346.0	16.4	47.901	37.926414	-122.060414	0.375	ML	4	Treat Blvd / Geary Rd	DT549	L4-N-28-680-01640	998818	418595	2013_12_13
2597	404696	680	N	4	13	83346.0	16.81	48.311	37.932352	-122.060035	0.105	ML	4	Oak Park Rd/Coggins Dr	DT856	L4-N-28-680-01681	998855	418601	2013_12_13
3874	404698	680	N	4	1		14	23.538	37.622175	-121.879691	1.35	ML	3	1.88 mi N of Koopman Rd	Z64266	J3-N-33-680-01400	964266	432666	2014_02_21
5125	404698	680	N	4	1		14	23.538	37.622175	-121.879691	1.35	ML	3	1.88 mi N of Koopman Rd	Z64266	J3-N-33-680-01400	964266	432666	2014_03_07
2598	404698	680	N	4	1		14	23.538	37.622175	-121.879691	1.35	ML	3	1.88 mi N of Koopman Rd	Z64266	J3-N-33-680-01400	964266	432666	2013_12_13
2599	404699	680	N	4	1		16.4	25.938	37.652712	-121.897141	1.05	ML	3	0.419 mi S of Bernal Ave	Z64267	U3-N-33-680-01640	964267	432674	2013_12_13
5126	404699	680	N	4	1		16.4	25.938	37.652712	-121.897141	1.05	ML	3	0.419 mi S of Bernal Ave	Z64267	U3-N-33-680-01640	964267	432674	2014_03_07
3875	404699	680	N	4	1		16.4	25.938	37.652712	-121.897141	1.05	ML	3	0.419 mi S of Bernal Ave	Z64267	U3-N-33-680-01640	964267	432674	2014_02_21
2600	404701	680	N	4	1	57792.0	17.6	27.138	37.667023	-121.909211	1.15	ML	3	0.925 mi N of Bernal Ave	Z64268	U3-N-33-680-01760	964268	432683	2013_12_13
2601	404702	680	N	4	1	57792.0	18.7	28.238	37.682224	-121.915196	1.115	ML	3	W las Positas Blvd	Z64269	U3-N-33-680-01870	964269	432692	2013_12_13
2602	404703	680	N	4	13	83346.0	16.41	47.911	37.926559	-122.060398		OR	1	Truck scale on	DT549	a1-N-28-680-01641	799241	429623	2013_12_13
3876	404703	680	N	4	13	83346.0	16.41	47.911	37.926559	-122.060398		OR	1	Truck scale on	DT549	a1-N-28-680-01641	799241	429623	2014_02_21
5127	404703	680	N	4	13	83346.0	16.41	47.911	37.926559	-122.060398		OR	1	Truck scale on	DT549	a1-N-28-680-01641	799241	429623	2014_03_07
2603	404704	680	N	4	13	83346.0	16.8	48.301	37.932207	-122.060031		OR	1	Buskirk Ave on	DT855	a1-N-28-680-01680	799234	429626	2013_12_13
5128	404704	680	N	4	13	83346.0	16.8	48.301	37.932207	-122.060031		OR	1	Buskirk Ave on	DT855	a1-N-28-680-01680	799234	429626	2014_03_07
3877	404704	680	N	4	13	83346.0	16.8	48.301	37.932207	-122.060031		OR	1	Buskirk Ave on	DT855	a1-N-28-680-01680	799234	429626	2014_02_21
5129	404705	680	N	4	13		14.1	45.601	37.895006	-122.069169		OR	2	Olympic Blvd on	DT543	a2-N-28-680-01410	799070	429974	2014_03_07
3878	404705	680	N	4	13		14.1	45.601	37.895006	-122.069169		OR	2	Olympic Blvd on	DT543	a2-N-28-680-01410	799070	429974	2014_02_21
2604	404705	680	N	4	13		14.1	45.601	37.895006	-122.069169		OR	2	Olympic Blvd on	DT543	a2-N-28-680-01410	799070	429974	2013_12_13
2605	404706	680	N	4	13	83346.0	16.4	47.901	37.926414	-122.060414		OR	2	Buskirk Ave coll	DT549	a2-N-28-680-01640	799200	429978	2013_12_13
3879	404706	680	N	4	13	83346.0	16.4	47.901	37.926414	-122.060414		OR	2	Buskirk Ave coll	DT549	a2-N-28-680-01640	799200	429978	2014_02_21
5130	404706	680	N	4	13	83346.0	16.4	47.901	37.926414	-122.060414		OR	2	Buskirk Ave coll	DT549	a2-N-28-680-01640	799200	429978	2014_03_07
3880	404707	680	N	4	13	83346.0	16.81	48.311	37.932352	-122.060035		OR	1	Oak Park Rd/Coggins Dr on	DT856	a1-N-28-680-01681	799117	429629	2014_02_21
5131	404707	680	N	4	13	83346.0	16.81	48.311	37.932352	-122.060035		OR	1	Oak Park Rd/Coggins Dr on	DT856	a1-N-28-680-01681	799117	429629	2014_03_07
2606	404707	680	N	4	13	83346.0	16.81	48.311	37.932352	-122.060035		OR	1	Oak Park Rd/Coggins Dr on	DT856	a1-N-28-680-01681	799117	429629	2013_12_13
5132	404708	680	N	4	13		22.7	54.4	38.011158	-122.088538		OR	1	Arthur Rd on	DT284	a1-N-28-680-02270	799098	429635	2014_03_07
3881	404708	680	N	4	13		22.7	54.4	38.011158	-122.088538		OR	1	Arthur Rd on	DT284	a1-N-28-680-02270	799098	429635	2014_02_21
2607	404708	680	N	4	13		22.7	54.4	38.011158	-122.088538		OR	1	Arthur Rd on	DT284	a1-N-28-680-02270	799098	429635	2013_12_13
2608	404709	680	S	4	95	5290.0	1.85	60.012	38.074644	-122.122655	0.785	ML	2	3100' S of Lake Herman Rd	DT446	L2-S-23-680-00185	680310	417886	2013_12_13
2609	404710	680	S	4	1	26000.0	2.78	12.715	37.499637	-121.928007	0.75	ML	4	1.23 mi S of Auto mall Pkwy	Z65585	U4-S-33-680-00278	964585	432904	2013_12_13
3882	404711	680	S	4	1		11	21.06	37.588321	-121.871169	0.544	ML	4	1.17 mi N of Andrade Rd	Z65586	U4-S-33-680-01100	964586	432910	2014_02_21
